parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,bedroomflag,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
11940440,-0.0576,"Monday, January 04, 2016",1,,,4.0000,3.0000,false,,4.0000,4.0000,,,2044.0000,2044.0000,,,,,06037,,4.0000,,,,2,34082400.0000,-118254000.0000,,,,,,,0100,261,LARD2,060371973.001005,12447,3101,268134,96007,0.0000,,,,1.0000,,,2015.0000,,,233200.0000,326018.0000,2015.0000,92818.0000,4082.3201,,,
14674493,-0.0356,"Monday, January 04, 2016",,,,2.5000,2.0000,false,,,2.5000,,,1206.0000,1206.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33687328.0000,-117744160.0000,,,,,,,1,266,,060590524.184001,52650,1286,403197,96952,0.0000,,1.0000,,,,,2010.0000,,,175451.0000,444915.0000,2015.0000,269464.0000,7314.1001,,,60590524184001
17249897,0.0227,"Monday, January 04, 2016",,,,2.5000,2.0000,false,,,2.5000,,682.0000,1591.0000,1591.0000,,,682.0000,,06111,1.0000,2.0000,2.0000,0.0000,,,34270500.0000,-118673000.0000,,,,,,,1129,266,,061110083.041003,27110,2061,,97116,4.0000,,1.0000,,,54.0000,,1981.0000,2.0000,,177000.0000,356000.0000,2015.0000,179000.0000,4035.1599,,,61110083041003
10908638,0.0010,"Monday, January 04, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1302.0000,1302.0000,,,,,06037,,3.0000,,,,2,34150900.0000,-118379000.0000,10634.0000,,,,,,010C,266,LARD1.5,060371432.003001,12447,3101,47880,96447,0.0000,,,,1.0000,,,1981.0000,,,144179.0000,270803.0000,2015.0000,126624.0000,3394.5400,,,60371432003001
10953535,-0.0060,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1426.0000,1426.0000,,,,,06037,,2.0000,,,,7,34201840.0000,-118319184.0000,6603.0000,1.0000,,,,1,0101,261,BUR1,060373101.001008,396054,3101,,96436,0.0000,,,,1.0000,,,1951.0000,,,72653.0000,399435.0000,2015.0000,326782.0000,4464.9702,,,60373101001008
14246533,-0.0253,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1973.0000,1973.0000,,,,,06059,,2.0000,1.0000,350.0000,,,33770360.0000,-117817768.0000,9280.0000,1.0000,,,,1,122,261,,060590757.032008,40081,1286,,97005,6.0000,,,,,,,1954.0000,1.0000,,57046.0000,81459.0000,2015.0000,24413.0000,4109.3799,,,60590757032008
11267869,-0.0523,"Monday, January 04, 2016",1,,,2.0000,3.0000,false,,7.0000,2.0000,,,2399.0000,2399.0000,,,,,06037,,2.0000,,,,2,34641208.0000,-118179200.0000,109502.0000,,,,,,0100,261,LCA22,060379102.021020,40227,3101,,97329,0.0000,,,,1.0000,,,1978.0000,,,249987.0000,312483.0000,2015.0000,62496.0000,4050.1799,,,60379102021020
10746700,0.1467,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,7.0000,2.0000,,,1536.0000,1536.0000,,,,,06037,,2.0000,,,,,34131576.0000,-118811984.0000,5709.0000,,,,,,0700,263,WVRR1-RPD1,060378003.262005,41673,3101,,96384,0.0000,,,,1.0000,,,1975.0000,,,59070.0000,338316.0000,2015.0000,279246.0000,3550.5601,,,60378003262005
12921680,0.0109,"Monday, January 04, 2016",1,,,2.0000,4.0000,true,,4.0000,2.0000,,,2036.0000,2036.0000,,,,,06037,,2.0000,,,,2,34082984.0000,-117845056.0000,14314.0000,,,,,,0100,261,LCA110000,060374013.041011,24245,3101,,96475,0.0000,,,,1.0000,,,1974.0000,,,97282.0000,116431.0000,2015.0000,19149.0000,7565.6001,,,60374013041011
17282027,0.0296,"Monday, January 04, 2016",,,,1.5000,3.0000,false,,,1.5000,,956.0000,956.0000,956.0000,,,956.0000,,06111,,1.0000,1.0000,360.0000,,,34190784.0000,-118866608.0000,9840.0000,,,,,,1111,261,,061110068.002010,34278,2061,,96383,5.0000,,1.0000,,,364.0000,,1962.0000,1.0000,,109228.0000,168036.0000,2015.0000,58808.0000,1851.2400,,,61110068002010
14731078,-0.0387,"Monday, January 04, 2016",,,,3.0000,3.0000,false,,,3.0000,,,1694.0000,1694.0000,,,,,06059,,3.0000,2.0000,0.0000,,,33661104.0000,-117631840.0000,,,,,,,34,266,,060590320.491029,12773,1286,,96996,0.0000,,,,,,,1999.0000,,,190029.0000,412815.0000,2015.0000,222786.0000,4096.1201,,,60590320491026
13964033,0.0040,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1324.0000,1324.0000,,,,,06059,,2.0000,1.0000,300.0000,,,33746320.0000,-117629024.0000,8050.0000,,,,,,122,261,,060590320.111013,16389,1286,,96986,3.0000,,,,,,,1928.0000,2.0000,,51198.0000,371010.0000,2015.0000,319812.0000,3839.1799,,,60590320111013
11523731,-0.0294,"Monday, January 04, 2016",1,,,3.0000,2.0000,false,,4.0000,3.0000,,,1430.0000,1430.0000,,,,,06037,,3.0000,,,,2,33971800.0000,-118425000.0000,27230.0000,,,,,,010C,266,LAC2(PV),060372756.021053,12447,3101,13327,96072,0.0000,,,,1.0000,,,2003.0000,,,255000.0000,709000.0000,2015.0000,454000.0000,10977.7998,,,60372756021053
11427633,0.0296,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1114.0000,1114.0000,,,,,06037,,2.0000,,,,2,33926372.0000,-118315320.0000,5399.0000,,,,,,0100,261,HAR1YY,060376027.002012,42150,3101,,96107,0.0000,,,,1.0000,,,1954.0000,,,24612.0000,49676.0000,2015.0000,25064.0000,4586.8701,,,60376027002012
14042212,0.0667,"Monday, January 04, 2016",,,,2.5000,4.0000,true,,,2.5000,,,2357.0000,2357.0000,,,,,06059,,2.0000,2.0000,462.0000,,,33729696.0000,-118018320.0000,6500.0000,,,,,,122,261,,060590994.062001,25218,1286,,96965,8.0000,,1.0000,,,,,1965.0000,2.0000,,73400.0000,99777.0000,2015.0000,26377.0000,1434.7600,,,60590994062001
13980837,-0.0253,"Monday, January 04, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2501.0000,2501.0000,,,,,06059,2.0000,3.0000,2.0000,546.0000,,,33631708.0000,-117895944.0000,10080.0000,1.0000,,,,1,122,261,,060590630.103013,53571,1286,,96978,8.0000,,,,,,,1961.0000,1.0000,,177329.0000,1507867.0000,2015.0000,1330538.0000,16414.5391,,,60590630103013
12533657,0.0276,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,4.0000,2.0000,,,937.0000,937.0000,,,,,06037,,2.0000,,,,2,33783100.0000,-118150000.0000,58874.0000,1.0000,,,,1,010C,266,LBR2N,060375750.022013,46298,3101,273252,96238,0.0000,,,,1.0000,,,1990.0000,,,50164.0000,175575.0000,2015.0000,125411.0000,3424.0901,Y,13.0000,60375750022013
14130954,0.0286,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1327.0000,1327.0000,,,,,06059,,2.0000,2.0000,453.0000,,,33852028.0000,-117950848.0000,5625.0000,,,,,,122,261,,060590867.013000,16764,1286,274800,97020,6.0000,,,,,,,1983.0000,1.0000,,140539.0000,274991.0000,2015.0000,134452.0000,3391.3999,,,60590867013000
14502204,0.0159,"Monday, January 04, 2016",,,,2.5000,3.0000,false,,,2.5000,,,1818.0000,1818.0000,,,,,06059,,2.0000,2.0000,471.0000,,,33651264.0000,-117613088.0000,3906.0000,,,,,,122,261,,060590320.484001,15554,1286,,96993,0.0000,,1.0000,,,,,1993.0000,,,187089.0000,476443.0000,2015.0000,289354.0000,7569.4199,,,60590320484001
12516077,0.0286,"Monday, January 04, 2016",,,,3.0000,3.0000,false,,7.0000,3.0000,,,2026.0000,2026.0000,,,,,06037,,3.0000,,,,2,33804180.0000,-118120976.0000,7531.0000,,,,,,0100,261,LBR1N,060375743.002009,46298,3101,276606,96247,0.0000,,,,1.0000,,,1954.0000,,,153588.0000,517427.0000,2015.0000,363839.0000,6300.6401,,,60375743002009
17158640,0.1142,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,,2.0000,,1368.0000,1368.0000,1368.0000,,,1368.0000,,06111,1.0000,2.0000,2.0000,0.0000,,,34180560.0000,-119233200.0000,,,,,,,1129,266,,061110036.092050,13150,2061,,97106,4.0000,,,,,144.0000,,1985.0000,1.0000,,228961.0000,457922.0000,2015.0000,228961.0000,5634.5601,,,61110036092050
14733074,0.0334,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1506.0000,1506.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33586572.0000,-117661264.0000,,,,,,,34,266,,060590320.123006,12773,1286,,96995,0.0000,,,,,,,1980.0000,,,154332.0000,382516.0000,2015.0000,228184.0000,4016.2400,,,60590320123006
13077042,0.0402,"Monday, January 04, 2016",1,,,2.0000,4.0000,true,,7.0000,2.0000,,,1770.0000,1770.0000,,,,,06037,,2.0000,,,,2,34023900.0000,-117813312.0000,9210.0000,1.0000,,,,1,0101,261,LCR18000,060374033.123003,24384,3101,,96505,0.0000,,,,1.0000,,,1973.0000,,,78598.0000,101823.0000,2015.0000,23225.0000,6549.9502,,,60374033123003
11702617,-0.0243,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1209.0000,1209.0000,,,,,06037,,1.0000,,,,,33995436.0000,-118312576.0000,6080.0000,,,,,,0100,261,LAR1,060372324.003005,12447,3101,118208,96043,0.0000,,,,1.0000,,,1913.0000,,,9969.0000,30949.0000,2015.0000,20980.0000,3990.3401,Y,13.0000,60372324003005
14229471,0.0450,"Monday, January 04, 2016",13,,,3.0000,5.0000,true,,,3.0000,,,3213.0000,3213.0000,,,,,06059,,3.0000,2.0000,600.0000,true,,33806776.0000,-117817272.0000,10000.0000,1.0000,,,1,,122,261,,060590758.101013,54970,1286,,97059,9.0000,,,,,,,1973.0000,2.0000,,228952.0000,768458.0000,2015.0000,539506.0000,8602.5596,,,60590758101013
12780042,0.0344,"Monday, January 04, 2016",1,,,2.0000,2.0000,false,,4.0000,2.0000,,,1952.0000,1952.0000,,,,,06037,,2.0000,,,,2,34004608.0000,-118058424.0000,8541.0000,,,,,,0100,261,LCR175,060375012.001004,,3101,,96169,0.0000,,,,1.0000,,,1961.0000,,,79140.0000,111558.0000,2015.0000,32418.0000,1720.3300,,,60375012001004
12193158,-0.0336,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1285.0000,1285.0000,,,,,06037,,2.0000,,,,7,33975152.0000,-118310608.0000,4275.0000,,,,,,0100,261,LAR1,060372373.003009,12447,3101,118208,96028,0.0000,,,,1.0000,,,1925.0000,,,73032.0000,244875.0000,2015.0000,171843.0000,2831.1599,,,60372373003009
11948830,-0.1427,"Monday, January 04, 2016",,,,3.0000,3.0000,false,,4.0000,3.0000,,,2186.0000,2186.0000,,,,,06037,,3.0000,,,,2,34107836.0000,-118269408.0000,9348.0000,,,,,,0100,261,LAR1,060371951.002000,12447,3101,268473,96020,0.0000,,,,1.0000,,,1968.0000,,,188061.0000,626877.0000,2015.0000,438816.0000,13342.5703,,,60371951002000
14421073,-0.2459,"Monday, January 04, 2016",,,,2.5000,3.0000,false,,,2.5000,,,2274.0000,2274.0000,,,,,06059,,2.0000,1.0000,339.0000,,,33504562.0000,-117746280.0000,10915.0000,,,,,,122,261,,060590423.051003,52842,1286,,96969,7.0000,,1.0000,,,,,1956.0000,2.0000,,76043.0000,251991.0000,2015.0000,175948.0000,3834.7200,,,60590423051003
11986763,-0.0780,"Monday, January 04, 2016",,,,4.0000,6.0000,true,,7.0000,4.0000,,,3871.0000,,,3871.0000,,,06037,,4.0000,,,,,34071232.0000,-118370176.0000,6250.0000,,,,,,0200,246,LAR2,060372148.002003,12447,3101,276450,96029,0.0000,,,,2.0000,,,1929.0000,,,346605.0000,706349.0000,2015.0000,359744.0000,8774.0400,,,60372148002003
17192496,-0.0060,"Monday, January 04, 2016",,,,2.5000,3.0000,false,,,2.5000,66,577.0000,1445.0000,1445.0000,,,577.0000,,06111,,2.0000,2.0000,0.0000,,,34196288.0000,-118957640.0000,,,,,,,1129,266,,061110058.021001,34278,2061,46736,96351,5.0000,,1.0000,,,,,2013.0000,2.0000,,253078.0000,422137.0000,2015.0000,169059.0000,4480.8999,,,61110058021001
14715925,-0.1244,"Monday, January 04, 2016",,,,1.0000,1.0000,false,,,1.0000,,,676.0000,676.0000,,,,,06059,,1.0000,1.0000,0.0000,,,33574200.0000,-117703000.0000,,,,,,,34,266,,060590423.202005,25458,1286,,96974,0.0000,,,,,,,1980.0000,,,62901.0000,171465.0000,2015.0000,108564.0000,1808.4399,,,60590423202005
17088153,-0.0440,"Monday, January 04, 2016",,,,2.0000,4.0000,true,,,2.0000,,1344.0000,1344.0000,1344.0000,,,1344.0000,,06111,,2.0000,2.0000,462.0000,,,34275952.0000,-119217376.0000,3850.0000,,,,,,1111,261,,061110016.021006,34543,2061,,97083,6.0000,,,,,77.0000,,1974.0000,1.0000,,135000.0000,391000.0000,2015.0000,256000.0000,4165.4199,,,61110016021006
14616359,-0.0780,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,,2.0000,,,1051.0000,1051.0000,,,,,06059,,2.0000,2.0000,0.0000,,,33839408.0000,-118048160.0000,,,,,,,34,266,,060591101.111019,15237,1286,,96183,0.0000,,,,,,,1980.0000,,,96563.0000,171485.0000,2015.0000,74922.0000,2254.3201,,,60591101111019
10801388,0.0149,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1155.0000,1155.0000,,,,,06037,,1.0000,,,,7,34179088.0000,-118521776.0000,5498.0000,,,,,,0100,261,LAR1,060371392.001007,12447,3101,51906,96349,0.0000,,,,1.0000,,,1949.0000,,,40553.0000,329101.0000,2015.0000,288548.0000,12350.5000,,,60371392001007
14322594,0.0630,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1565.0000,1565.0000,,,,,06059,,2.0000,2.0000,440.0000,,,33669224.0000,-117771272.0000,2988.0000,,,,,,122,261,,060590525.171018,52650,1286,274828,96952,7.0000,,,,,,,1977.0000,2.0000,,76888.0000,113446.0000,2015.0000,36558.0000,1336.3000,,,60590525171018
14324521,-0.1997,"Monday, January 04, 2016",,,,4.0000,3.0000,false,,,4.0000,,,2921.0000,,,,,2921.0000,06059,,4.0000,,,,,33586636.0000,-117861856.0000,10647.0000,1.0000,,,,1,122,261,,060590626.434012,53571,1286,28119,96957,7.0000,,,,,,,1960.0000,1.0000,,,3020077.0000,2015.0000,3020077.0000,74674.7031,,,60590626434012
17118736,-0.4095,"Monday, January 04, 2016",,,,1.0000,1.0000,false,,,1.0000,,718.0000,718.0000,718.0000,,,718.0000,,06111,,1.0000,1.0000,0.0000,,,34221908.0000,-119179264.0000,,,,,,,1129,266,,061110030.101008,13150,2061,,97107,3.0000,,,,,,,1990.0000,1.0000,,58000.0000,165000.0000,2015.0000,107000.0000,1972.2400,,,61110030101008
10848180,-0.0419,"Monday, January 04, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1855.0000,1855.0000,,,,,06037,,3.0000,,,,2,34166400.0000,-118450000.0000,26989.0000,,,,,,01DC,266,LARD2,060371288.023010,12447,3101,27080,96420,0.0000,,,,1.0000,,,2003.0000,,,465023.0000,664317.0000,2015.0000,199294.0000,8320.5801,,,60371288023010
12755278,0.0526,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,792.0000,792.0000,,,,,06037,,1.0000,,,,7,33895532.0000,-118078632.0000,5651.0000,,,,,,0100,261,NOR1YY,060375527.005010,53636,3101,,96193,0.0000,,,,1.0000,,,1948.0000,,,19354.0000,36465.0000,2015.0000,17111.0000,850.7100,,,60375527005010
11057902,-0.0222,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,4.0000,2.0000,,,1637.0000,1637.0000,,,,,06037,,2.0000,,,,2,34272756.0000,-118496184.0000,7521.0000,,,,,,0100,261,LARS,060371112.011010,12447,3101,31817,96370,0.0000,,,,1.0000,,,1959.0000,,,139075.0000,200604.0000,2015.0000,61529.0000,2680.1101,,,60371112011010
11641841,-0.1473,"Monday, January 04, 2016",1,,,8.0000,7.0000,true,,12.0000,8.0000,,,8460.0000,8460.0000,,,,,06037,,8.0000,,,,2,34082600.0000,-118430392.0000,83242.0000,1.0000,,,,1,0101,261,LARE40,060372621.002001,12447,3101,113749,96058,0.0000,,,,1.0000,,,1939.0000,,,493676.0000,946550.0000,2015.0000,452874.0000,12494.6904,,,60372621002001
14227578,0.0178,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1552.0000,1552.0000,,,,,06059,,2.0000,2.0000,471.0000,,,33807836.0000,-117845792.0000,7256.0000,,,,,,122,261,,060590762.052006,33252,1286,,97065,6.0000,,,,,,,1959.0000,1.0000,,102726.0000,557000.0000,2015.0000,454274.0000,5513.1602,,,60590762052006
14140396,-0.0910,"Monday, January 04, 2016",13,,,4.0000,3.0000,false,,,4.0000,,,4522.0000,4522.0000,,,,,06059,2.0000,4.0000,2.0000,630.0000,,,33891228.0000,-117905112.0000,47916.0000,1.0000,,,,1,122,261,,060590016.021000,24812,1286,,97039,9.0000,,,,,,,1978.0000,1.0000,,520758.0000,796832.0000,2015.0000,276074.0000,9110.8799,,,60590016021000
14412754,0.0080,"Monday, January 04, 2016",,,,2.5000,4.0000,true,,,2.5000,,,2579.0000,2579.0000,,,,,06059,,2.0000,2.0000,683.0000,,,33513632.0000,-117700592.0000,18000.0000,,,,,,122,261,,060590423.311004,25459,1286,,96987,0.0000,,1.0000,,,,,1990.0000,,,308579.0000,611146.0000,2015.0000,302567.0000,6297.3799,,,60590423311004
14692960,-0.1744,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,,2.0000,,,1254.0000,1254.0000,,,,,06059,,2.0000,1.0000,0.0000,,,33848456.0000,-117938552.0000,,,,,,,34,266,,060590866.012007,16764,1286,274800,97020,0.0000,,,,,,,1978.0000,,,110813.0000,184147.0000,2015.0000,73334.0000,4538.5400,,,60590866012009
10752781,-0.0010,"Monday, January 04, 2016",1,,,2.0000,3.0000,false,,4.0000,2.0000,,,2992.0000,2992.0000,,,,,06037,,2.0000,,,,2,34147012.0000,-118630432.0000,129182.0000,,,,,,01DC,266,LCA11,060378002.042010,37688,3101,,96337,0.0000,,,,1.0000,,,1988.0000,,,386611.0000,644319.0000,2015.0000,257708.0000,7695.7100,,,60378002042010
14443228,0.0488,"Monday, January 04, 2016",,,,3.0000,4.0000,true,,,3.0000,,,2135.0000,2135.0000,,,,,06059,1.0000,3.0000,2.0000,438.0000,,,33441016.0000,-117601752.0000,4500.0000,,,,,,122,261,,060590421.092003,13693,1286,,96982,0.0000,,,,,,,1986.0000,,,175314.0000,725000.0000,2015.0000,549686.0000,7468.6001,,,60590421092003
14421427,0.0573,"Monday, January 04, 2016",,,,2.5000,3.0000,false,,,2.5000,,,2406.0000,2406.0000,,,,,06059,,2.0000,2.0000,420.0000,,,33506554.0000,-117730704.0000,6000.0000,,,,,,122,261,,060590423.243003,25459,1286,,96987,0.0000,,1.0000,,,,,1986.0000,,,240805.0000,534808.0000,2015.0000,294003.0000,5513.1201,,,60590423243003
11056378,0.0030,"Monday, January 04, 2016",1,,,2.0000,3.0000,false,,4.0000,2.0000,,,1254.0000,1254.0000,,,,,06037,,2.0000,,,,2,34258200.0000,-118486000.0000,156002.0000,,,,,,010C,266,LAR3,060371097.002014,12447,3101,31817,96370,0.0000,,,,1.0000,,,1979.0000,,,116133.0000,183392.0000,2015.0000,67259.0000,2356.3000,,,60371097002014
12863513,0.1450,"Monday, January 04, 2016",1,,,2.0000,4.0000,true,,4.0000,2.0000,,,1644.0000,1644.0000,,,,,06037,,2.0000,,,,2,34109292.0000,-117747952.0000,9825.0000,,,,,,0100,261,POR171/2,060374017.012025,20008,3101,,96507,0.0000,,,,1.0000,,,1964.0000,,,93556.0000,155922.0000,2015.0000,62366.0000,2130.8601,,,60374017012025
11269343,0.1398,"Monday, January 04, 2016",1,,,3.0000,2.0000,false,,4.0000,3.0000,,,2907.0000,2907.0000,,,,,06037,,3.0000,,,,2,34673296.0000,-118177864.0000,22058.0000,1.0000,,,,1,0101,261,LRRA10000,060379010.112001,5534,3101,,97319,0.0000,,,,1.0000,,,1968.0000,,,224614.0000,280697.0000,2015.0000,56083.0000,4121.8901,,,60379010112001
12515416,-0.0598,"Monday, January 04, 2016",,,,2.0000,3.0000,false,,7.0000,2.0000,,,1506.0000,1506.0000,,,,,06037,,2.0000,,,,2,33797124.0000,-118115880.0000,6061.0000,,,,,,0100,261,LBR1N,060375743.005005,46298,3101,116302,96247,0.0000,,,,1.0000,,,1953.0000,,,105000.0000,527000.0000,2015.0000,422000.0000,6374.6899,,,60375743005005
10748903,-0.0090,"Monday, January 04, 2016",1,,,4.0000,5.0000,true,,4.0000,4.0000,,,3453.0000,3453.0000,,,,,06037,,4.0000,,,,2,34145108.0000,-118809208.0000,5976.0000,1.0000,,,,1,010D,269,WVR16000,060378003.251018,41673,3101,,96384,0.0000,,,,1.0000,,,1968.0000,,,230329.0000,254174.0000,2015.0000,23845.0000,3315.9700,,,60378003251018
12597787,0.0208,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,748.0000,748.0000,,,,,06037,,1.0000,,,,7,33837068.0000,-118325040.0000,5600.0000,,,,,,0100,261,TORR-LO,060376509.012038,54722,3101,274895,96159,0.0000,,,,1.0000,,,1926.0000,,,99400.0000,497000.0000,2015.0000,397600.0000,5790.9902,,,60376509012038
11056109,-0.0060,"Monday, January 04, 2016",1,,,3.0000,3.0000,false,,4.0000,3.0000,,,1578.0000,1578.0000,,,,,06037,,3.0000,,,,2,34252256.0000,-118491616.0000,8000.0000,,,,,,0100,261,LARS,060371114.001001,12447,3101,13017,96369,0.0000,,,,1.0000,,,1961.0000,,,155648.0000,474289.0000,2015.0000,318641.0000,5968.4702,,,60371114001001
12338963,0.3358,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,752.0000,752.0000,,,,,06037,,1.0000,,,,7,33907872.0000,-118155264.0000,6767.0000,,,,,,0100,261,PAR1YY,060375535.043008,6395,3101,,96220,0.0000,,,,1.0000,,,1949.0000,,,75478.0000,249894.0000,2015.0000,174416.0000,3763.5601,,,60375535043008
12887934,0.0050,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,784.0000,784.0000,,,,,06037,,1.0000,,,,7,34053656.0000,-117762592.0000,10553.0000,,,,,,0100,261,POR2,060374025.012010,20008,3101,,96506,0.0000,,,,1.0000,,,1949.0000,,,40008.0000,190638.0000,2015.0000,150630.0000,2478.3899,,,60374025012010
12498811,-0.1358,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,1047.0000,1047.0000,,,,,06037,,1.0000,,,,7,33792900.0000,-118199368.0000,6863.0000,,,,,,0100,261,LBR1N,060375730.031017,46298,3101,276157,96240,0.0000,,,,1.0000,,,1938.0000,,,62576.0000,218006.0000,2015.0000,155430.0000,2734.6399,,,60375730031017
12221552,-0.6368,"Monday, January 04, 2016",,,,1.0000,2.0000,false,,7.0000,1.0000,,,936.0000,936.0000,,,,,06037,,1.0000,,,,7,33944908.0000,-118274272.0000,8369.0000,,,,,,0100,261,LAR2,060372405.002005,12447,3101,268496,95984,0.0000,,,,1.0000,,,1939.0000,,,64700.0000,235000.0000,2015.0000,170300.0000,3257.6001,,,60372405002005
12136379,-0.0060,"Monday, January 04, 2016",,,,2.0000,4.0000,true,,4.0000,2.0000,,,2237.0000,2237.0000,,,,,06037,,2.0000,,,,2,34146264.0000,-118044696.0000,12311.0000,,,,,,0100,261,ARROD,060374307.011015,50749,3101,,96268,0.0000,,,,1.0000,,,1954.0000,,,231420.0000,436105.0000,2015.0000,204685.0000,5113.9702,,,60374307011015
17188935,-0.0020,"Monday, January 04, 2016",,,,0.0000,0.0000,false,,,,,,,,,,,,06111,,,,,,,34211296.0000,-119027968.0000,13581.0000,,,,,,1111,261,,061110056.003,51239,2061,,97091,0.0000,,,,,,,,,,,204653.0000,2015.0000,204653.0000,2254.2000,,,
14084996,0.0554,"Monday, January 04, 2016",13,,,2.0000,3.0000,false,,,2.0000,,,1260.0000,1260.0000,,,,,06059,,2.0000,2.0000,495.0000,,6,33757192.0000,-118039368.0000,2738.0000,,,,,,122,261,,060590996.033009,34780,1286,,96990,5.0000,,,,,,,1972.0000,1.0000,true,116125.0000,275768.0000,2015.0000,159643.0000,3655.2000,,,60590996033009
10999114,-0.1087,"Monday, January 04, 2016",,,,2.0000,2.0000,false,,7.0000,2.0000,,,1466.0000,1466.0000,,,,,06037,,2.0000,,,,2,34254024.0000,-118310888.0000,6299.0000,,,,,,0100,261,LAR1,060371034.003008,12447,3101,27328,96282,0.0000,,,,1.0000,,,1951.0000,,,116804.0000,292020.0000,2015.0000,175216.0000,3678.4600,,,60371034003008
14244947,0.0149,"Monday, January 04, 2016",,,,1.5000,2.0000,false,,,1.5000,,,1677.0000,1677.0000,,,,,06059,2.0000,1.0000,2.0000,400.0000,,,33766868.0000,-117826368.0000,6110.0000,,,,,,122,261,,060590757.014007,27491,1286,,97005,5.0000,,1.0000,,,,,1949.0000,3.0000,,64722.0000,435459.0000,2015.0000,370737.0000,5199.6802,,,60590757014007
12261255,-0.0233,"Monday, January 04, 2016",,,,1.0000,3.0000,false,,7.0000,1.0000,,,1066.0000,1066.0000,,,,,06037,,1.0000,,,,2,33887576.0000,-118256632.0000,6105.0000,,,,,,0100,261,CORL,060375430.004009,24174,3101,,96090,0.0000,,,,1.0000,,,1952.0000,,,76153.0000,180290.0000,2015.0000,104137.0000,3674.3301,,,60375430004009
11002227,0.0421,"Monday, January 04, 2016",1,,,2.0000,4.0000,true,,7.0000,2.0000,,,1739.0000,1739.0000,,,,,06037,,2.0000,,,,2,34262584.0000,-118287888.0000,6300.0000,,,,,,0100,261,LAR1,060371011.101004,12447,3101,27484,96284,0.0000,,,,1.0000,,,1999.0000,,,130168.0000,148704.0000,2015.0000,18536.0000,5639.0298,,,60371011101004
12727119,-0.4277,"Monday, January 04, 2016",,,,1.0000,4.0000,true,,7.0000,1.0000,,,1012.0000,1012.0000,,,,,06037,,1.0000,,,,7,33921192.0000,-118048784.0000,9998.0000,,,,,,0100,261,LCA1YY,060375030.003004,118225,3101,,96173,0.0000,,,,1.0000,,,1941.0000,,,111177.0000,366172.0000,2015.0000,254995.0000,4746.6899,,,60375030003004
